0.389394 0.479613 0.373135 
0.922293 0.175541 0.752604 
0.935761 0.841127 0.624913 
0.179335 0.451794 0.0967441 
0.514323 0.215241 0.662537 
0.0380577 0.26551 0.25054 
0.113649 0.427036 0.539379 
0.392949 0.50328 0.483138 
0.369305 0.867588 0.881788 
0.48243 0.958489 0.409067 
0.828 0.286398 0.266391 
0.0207621 0.727051 0.175445 
0.509216 0.476285 0.274773 
0.36207 0.69946 0.938134 
0.333657 0.558741 0.349533 
0.0685281 0.265368 0.975457 
0.464426 0.00744389 0.86483 
0.121988 0.948452 0.592823 
0.0208699 0.789813 0.551049 
0.197977 0.228423 0.588741 
0.476641 0.561178 0.0773038 
0.413216 0.783564 0.982436 
0.84254 0.213319 0.697055 
0.262459 0.301263 0.445444 
0.961302 0.758814 0.901167 
0.577677 0.355558 0.934259 
0.40553 0.0248478 0.499318 
0.772275 0.139793 0.888281 
0.0715518 0.434779 0.964706 
0.875228 0.569013 0.537025 
0.101036 0.772986 0.728595 
0.414699 0.930833 0.85271 
0.738763 0.758188 0.900267 
0.577906 0.365034 0.989055 
0.649018 0.992617 0.114539 
0.753681 0.491237 0.164292 
0.564624 0.909113 0.373061 
0.0563478 0.980536 0.376088 
0.4317 0.20541 0.347156 
0.234246 0.281078 0.57825 
0.939798 0.434537 0.149041 
0.983408 0.559079 0.503807 
0.991126 0.412496 0.554839 
0.616575 0.705896 0.686199 
0.764131 0.409002 0.576829 
0.779955 0.488273 0.910039 
0.0657807 0.204331 0.633958 
0.96477 0.0830012 0.815074 
0.143434 0.524937 0.858717 
0.427865 0.83874 0.181656 
0.541275 0.612747 0.805006 
0.315318 0.646852 0.0432481 
0.437819 0.237683 0.485723 
0.775192 0.279646 0.70115 
0.69009 0.830189 0.770322 
0.150231 0.968484 0.458827 
0.0366055 0.0901938 0.211713 
0.458534 0.845786 0.94791 
0.075389 0.921144 0.848362 
0.799877 0.164006 0.785139 
0.234781 0.342436 0.941585 
0.567585 0.931239 0.479173 
0.493884 0.650749 0.459542 
0.900506 0.267162 0.498414 
0.586033 0.030469 0.908515 
0.17687 0.884583 0.715671 
0.332772 0.555598 0.338639 
0.0314491 0.140948 0.562644 
0.107334 0.580212 0.515264 
0.869674 0.580672 0.656963 
0.715732 0.381725 0.848757 
0.657018 0.303299 0.906631 
0.710098 0.100905 0.21455 
0.379154 0.343973 0.651457 
0.812982 0.0147816 0.771853 
0.498086 0.0418341 0.768233 
0.232892 0.483251 0.803483 
0.471637 0.598473 0.34611 
0.690399 0.0274028 0.95083 
0.458356 0.192664 0.0307824 
0.450715 0.42725 0.50706 
0.197113 0.619142 0.94083 
0.0727043 0.968754 0.158184 
0.23032 0.958264 0.676703 
0.43584 0.524714 0.225723 
0.63191 0.759958 0.872555 
0.395711 0.521271 0.566223 
0.705902 0.139405 0.48331 
0.645212 0.521481 0.32198 
0.238553 0.5335 0.0540216 
0.52263 0.649586 0.193844 
0.316791 0.156153 0.0857979 
0.109414 0.884303 0.321091 
0.967819 0.9171 0.792223 
0.499441 0.86664 0.704869 
0.429458 0.232923 0.532417 
0.098198 0.797432 0.900811 
0.227975 0.260555 0.511554 
0.724328 0.741985 0.932955 
0.919866 0.122606 0.456837 
0.63757 0.713889 0.5452 
0.846201 0.170409 0.406642 
0.906175 0.77727 0.508049 
0.0528654 0.744747 0.992695 
0.253446 0.586418 0.237494 
0.147206 0.745787 0.149868 
0.187122 0.77392 0.959426 
0.791271 0.112796 0.555338 
0.316863 0.903135 0.567041 
0.274028 0.540804 0.778572 
0.80419 0.817996 0.670267 
0.659637 0.925413 0.615746 
0.365762 0.652857 0.62529 
0.876022 0.628525 0.886948 
0.664963 0.00724849 0.0588243 
0.28771 0.196838 0.591644 
0.77832 0.345124 0.0658583 
0.289036 0.141492 0.247627 
0.212332 0.0453526 0.361125 
0.758576 0.301332 0.980808 
0.172862 0.209901 0.703647 
0.332774 0.663818 0.987945 
0.953308 0.828337 0.390254 
0.886492 0.806663 0.861547 
0.909317 0.701979 0.0280268 
0.850346 0.849837 0.445903 
0.026887 0.148196 0.647196 
0.549405 0.471672 0.885382 
0.067249 0.435054 0.0050827 
0.11501 0.644316 0.830806 
0.185991 0.638691 0.158229 
0.201159 0.782891 0.886911 
0.275449 0.670495 0.543924 
0.229092 0.479239 0.813601 
0.568457 0.0883354 0.413901 
0.68839 0.405228 0.235856 
0.768084 0.485802 0.00205435 
0.640105 0.822139 0.171892 
0.632101 0.245576 0.784548 
0.497107 0.921712 0.056303 
0.0424136 0.747755 0.104806 
0.899044 0.451008 0.614651 
0.628835 0.241151 0.787387 
0.553964 0.237301 0.438128 
0.493065 0.0152376 0.653836 
0.785881 0.830756 0.91161 
0.992855 0.752645 0.580169 
0.707213 0.0217545 0.765611 
0.397878 0.496764 0.399685 
0.927234 0.966241 0.452342 
0.017883 0.0362236 0.0563941 
0.0123524 0.566568 0.288235 
0.630299 0.187681 0.453395 
0.0312349 0.106858 0.360033 
0.198476 0.950563 0.917087 
0.947458 0.430966 0.0586746 
0.473357 0.312068 0.612198 
0.86458 0.677692 0.284939 
0.610401 0.0979584 0.0941376 
0.6832 0.251962 0.362973 
0.910179 0.194311 0.974261 
0.0967639 0.812234 0.00252834 
0.705064 0.207631 0.900205 
0.532555 0.0934828 0.767906 
0.766089 0.685381 0.217491 
0.136512 0.861654 0.941316 
0.893009 0.886209 0.28018 
0.705194 0.709546 0.910528 
0.0772558 0.268785 0.917409 
0.0853882 0.255646 0.765381 
0.291473 0.860412 0.539213 
0.491571 0.0965098 0.154916 
0.0609099 0.971212 0.279085 
0.933598 0.0898265 0.136575 
0.0110139 0.836905 0.922306 
0.00168921 0.709383 0.241094 
0.0621188 0.202866 0.658129 
0.122977 0.814702 0.781418 
0.356186 0.104356 0.420461 
0.583557 0.717192 0.0511429 
0.852129 0.652485 0.245756 
0.602167 0.401196 0.987676 
0.315293 0.00267289 0.178398 
0.0463338 0.672418 0.617505 
0.653265 0.362048 0.292902 
0.498976 0.357736 0.655636 
0.714191 0.384426 0.878833 
0.813164 0.969491 0.498471 
0.265401 0.10617 0.24841 
0.534933 0.973909 0.0290576 
0.409164 0.193465 0.478313 
0.128694 0.46735 0.645855 
0.668979 0.201181 0.186275 
0.307026 0.165676 0.230823 
0.893854 0.285718 0.669623 
0.446279 0.651061 0.889859 
0.479606 0.868901 0.896955 
0.561624 0.297147 0.728264 
0.69526 0.617181 0.445752 
0.119878 0.707505 0.166124 
0.629202 0.280093 0.0177388 
0.585596 0.353924 0.853186 
0.933794 0.924093 0.140413 
0.52564 0.890121 0.609967 
0.648719 0.402609 0.577181 
0.839605 0.843002 0.50157 
0.422405 0.0202981 0.320141 
0.738164 0.547714 0.642807 
0.927414 0.77922 0.328598 
0.958602 0.794231 0.137974 
0.679761 0.836798 0.902942 
0.886467 0.192331 0.175778 
0.323691 0.36014 0.247627 
0.244499 0.23835 0.229607 
0.232493 0.32849 0.878505 
0.314622 0.981188 0.0555319 
0.502503 0.515229 0.568849 
0.776035 0.53657 0.235106 
0.581507 0.373091 0.00498439 
0.672088 0.98767 0.877224 
0.374317 0.350886 0.736466 
0.260821 0.936729 0.272986 
0.207354 0.787254 0.857338 
0.0587381 0.636389 0.28969 
0.0106419 0.456639 0.644056 
0.754585 0.731009 0.594791 
0.989664 0.584867 0.602227 
0.349558 0.677305 0.917811 
0.411117 0.206404 0.538372 
0.372593 0.39021 0.987922 
0.41564 0.60254 0.874484 
0.824045 0.0739106 0.0270602 
0.497166 0.739452 0.962223 
0.118266 0.0495924 0.233158 
0.952618 0.617283 0.13014 
0.225288 0.180474 0.0552451 
0.707209 0.746046 0.111399 
0.953977 0.721277 0.741863 
0.959689 0.0813691 0.85101 
0.373741 0.583349 0.136431 
0.568443 0.182776 0.980672 
0.239043 0.60821 0.497879 
0.513383 0.599383 0.975853 
0.460672 0.981351 0.742056 
0.620181 0.0425804 0.673853 
0.659896 0.894695 0.429111 
0.522411 0.272463 0.93308 
0.146317 0.480181 0.56423 
0.0637529 0.304449 0.252915 
0.777451 0.388476 0.333794 
0.506478 0.0347221 0.650034 
0.587706 0.67593 0.766223 
0.513972 0.187819 0.501172 
0.316657 0.389394 0.48645 
0.414152 0.106866 0.91383 
0.521184 0.902634 0.725144 
0.22716 0.836662 0.975531 
0.32323 0.1596 0.0485338 
0.854799 0.691992 0.458758 
0.524619 0.0188955 0.3918 
0.180741 0.558244 0.722796 
0.312583 0.370335 0.408766 
0.119578 0.0385748 0.155245 
0.584295 0.108567 0.392749 
0.379388 0.74159 0.0350408 
0.535939 0.900267 0.57815 
0.366499 0.995646 0.675386 
0.0914947 0.470498 0.999539 
0.762746 0.580626 0.619043 
0.488631 0.360393 0.76468 
0.344546 0.185157 0.0100306 
0.39377 0.272343 0.0901309 
0.0896981 0.727011 0.554781 
0.785589 0.720506 0.252735 
0.0318576 0.916526 0.212439 
0.0258967 0.243431 0.227516 
0.174217 0.997657 0.417988 
0.52902 0.412223 0.712165 
0.562977 0.968381 0.743492 
0.745522 0.781702 0.980513 
0.847759 0.261935 0.94178 
0.293265 0.283573 0.0620519 
0.820158 0.362483 0.793474 
0.498495 0.849702 0.611758 
0.0232325 0.633571 0.592332 
0.851856 0.780146 0.0141757 
0.0637369 0.25484 0.955407 
0.438884 0.0346398 0.257881 
0.235525 0.0922265 0.433631 
0.77175 0.727817 0.421153 
0.976565 0.0690066 0.624958 
0.128689 0.147511 0.726865 
0.0335931 0.65977 0.656281 
0.999757 0.0920147 0.554273 
0.497505 0.996575 0.5019 
0.0422304 0.73628 0.0376051 
0.599113 0.256231 0.145372 
0.566153 0.0885646 0.436012 
0.818993 0.989847 0.568143 
0.500235 0.888125 0.826637 
0.966697 0.360449 0.46242 
0.530478 0.0210921 0.352247 
0.923654 0.371701 0.917319 
0.158603 0.69575 0.74707 
0.220672 0.6004 0.616355 
0.29453 0.219986 0.669144 
0.0349897 0.187641 0.81094 
0.176868 0.762752 0.984697 
0.0434153 0.398221 0.998587 
0.407535 0.457927 0.0797442 
0.357122 0.425035 0.336108 
0.191338 0.123057 0.0162955 
0.990262 0.794914 0.857123 
0.988514 0.216976 0.405232 
0.478604 0.224539 0.0397964 
0.217931 0.949415 0.735118 
0.865967 0.579742 0.684751 
0.890831 0.182229 0.0758909 
0.815289 0.208714 0.914686 
0.609689 0.425961 0.0685634 
0.57773 0.84931 0.896287 
0.733935 0.337027 0.416751 
0.467265 0.0528252 0.11157 
0.193994 0.159832 0.213046 
0.839792 0.121335 0.169882 
0.92728 0.0347406 0.862919 
0.86485 0.422828 0.753318 
0.714453 0.506853 0.611042 
0.104581 0.128104 0.827398 
0.811447 0.422103 0.229597 
0.578654 0.405548 0.225403 
0.702485 0.186283 0.795329 
0.0954304 0.414618 0.628832 
0.0414347 0.589117 0.161792 
0.668694 0.55604 0.317992 
0.903593 0.559624 0.225413 
0.315856 0.866421 0.355824 
0.337155 0.820517 0.888707 
0.947584 0.687142 0.594598 
0.383313 0.948492 0.241137 
0.910394 0.292125 0.559205 
0.726107 0.323798 0.407826 
0.532775 0.526211 0.362295 
0.437867 0.366549 0.258491 
0.252005 0.185612 0.845625 
0.403238 0.808804 0.223685 
0.0628689 0.364052 0.618493 
0.43449 0.0405 0.33259 
0.631041 0.792934 0.0782333 
0.332997 0.293883 0.766322 
0.952987 0.821028 0.349284 
0.706451 0.0951527 0.212857 
0.420766 0.608887 0.866426 
0.718572 0.513597 0.614429 
0.0642038 0.855362 0.554336 
0.62776 0.777537 0.0153816 
0.0944541 0.42829 0.719655 
0.463317 0.303005 0.648181 
0.162043 0.138625 0.373365 
0.992563 0.595091 0.637475 
0.469035 0.076935 0.240296 
0.74936 0.3335 0.256756 
0.539037 0.923415 0.689159 
0.824223 0.742902 0.0394048 
0.550313 0.947233 0.730586 
0.858414 0.575211 0.72554 
0.176346 0.528213 0.582168 
0.73909 0.195022 0.518323 
0.354742 0.46355 0.588617 
0.359753 0.860967 0.928025 
0.819444 0.564443 0.011657 
0.989958 0.834833 0.0993772 
0.0827691 0.60222 0.868396 
0.790398 0.926829 0.447388 
0.342865 0.0307008 0.0984195 
0.31421 0.999484 0.169014 
0.0187307 0.591257 0.378964 
0.952476 0.304174 0.252762 
0.779008 0.399188 0.384057 
0.71165 0.813386 0.475465 
0.532323 0.914748 0.697584 
0.952768 0.438351 0.0551944 
0.386012 0.81932 0.441817 
0.277021 0.685769 0.621425 
0.556627 0.746937 0.47198 
0.109453 0.408893 0.468288 
0.129687 0.56353 0.213998 
0.212215 0.347307 0.17391 
0.917697 0.940988 0.386653 
0.85103 0.6263 0.0985361 
0.954513 0.840255 0.450909 
0.143164 0.800798 0.516317 
0.890717 0.69745 0.168247 
0.732432 0.880372 0.69034 
0.218696 0.0991109 0.626404 
0.866424 0.560911 0.567652 
0.357711 0.0373977 0.00498472 
0.693329 0.115114 0.450719 
0.668288 0.95326 0.704964 
0.650446 0.557996 0.493965 
0.941824 0.205263 0.755164 
0.683613 0.305203 0.6787 
0.325376 0.843958 0.135358 
0.216529 0.0809524 0.536955 
0.493159 0.126357 0.319715 
0.781074 0.809012 0.824405 
0.665323 0.572292 0.445849 
0.524468 0.134166 0.0847785 
0.30118 0.0440738 0.553822 
0.926266 0.573202 0.102816 
0.458076 0.82311 0.81598 
0.487886 0.583502 0.110032 
0.40868 0.461788 0.0926074 
0.399557 0.563875 0.787236 
0.648542 0.806131 0.999905 
0.744251 0.466365 0.0999314 
0.402303 0.514434 0.465878 
0.165364 0.799285 0.30743 
0.651019 0.139245 0.976298 
0.604584 0.840822 0.603672 
0.0546376 0.894778 0.876931 
0.208584 0.359119 0.27746 
0.43269 0.0990052 0.699817 
0.307856 0.54878 0.521982 
0.192869 0.459376 0.0204304 
0.988202 0.745336 0.578202 
0.761186 0.3633 0.329128 
0.705065 0.268241 0.263861 
0.168993 0.639212 0.314334 
0.133096 0.96957 0.619555 
0.991202 0.371219 0.306497 
0.498012 0.229602 0.895502 
0.306593 0.780038 0.920895 
0.505024 0.742091 0.907334 
0.765184 0.425101 0.663943 
0.157753 0.971031 0.40641 
0.69918 0.537389 0.931716 
0.753798 0.137339 0.0398542 
0.00307694 0.659774 0.930952 
0.647744 0.507899 0.217698 
0.735096 0.45129 0.0918764 
0.489649 0.111007 0.259198 
0.556127 0.00398265 0.0187534 
0.0766763 0.291278 0.0575798 
0.723978 0.825652 0.438109 
0.197779 0.243697 0.682172 
0.899758 0.258998 0.456162 
0.405992 0.330495 0.329041 
0.999787 0.0373553 0.226049 
0.0200962 0.086137 0.335956 
0.240504 0.41942 0.351979 
0.337095 0.85476 0.0947051 
0.875393 0.400014 0.521545 
0.529143 0.480952 0.123429 
0.412004 0.361166 0.458956 
0.503241 0.888842 0.803885 
0.823734 0.707439 0.831026 
0.619207 0.23601 0.843192 
0.935062 0.0216469 0.714324 
0.0911231 0.117821 0.886819 
0.260526 0.581778 0.145938 
0.639627 0.52432 0.389274 
0.616766 0.197129 0.631884 
0.0171412 0.415895 0.341099 
0.303541 0.751351 0.776239 
0.895274 0.3855 0.255528 
0.0636733 0.0822857 0.920655 
0.783357 0.414249 0.435281 
0.883449 0.383166 0.347955 
0.639233 0.703802 0.469712 
0.484058 0.676936 0.705094 
0.138139 0.48299 0.654688 
0.58122 0.595132 0.339808 
0.682663 0.037704 0.0822587 
0.154216 0.18497 0.72187 
0.666496 0.502144 0.014397 
0.567086 0.272945 0.533892 
0.746848 0.676061 0.334731 
0.92384 0.530461 0.868207 
0.435097 0.796714 0.864417 
0.0160716 0.316678 0.755423 
0.682438 0.295818 0.632969 
0.135448 0.115969 0.476782 
0.816973 0.610801 0.312049 
0.375081 0.442046 0.276548 
0.680871 0.596293 0.44992 
0.332885 0.948026 0.692193 
0.62092 0.495787 0.386439 
0.856554 0.661366 0.259214 
0.602989 0.28501 0.283162 
0.133878 0.254815 0.323985 
0.650574 0.987581 0.0703174 
0.533676 0.569197 0.612102 
0.549837 0.790107 0.792103 
0.641659 0.721029 0.551242 
0.818184 0.947929 0.32392 
0.41216 0.557678 0.636626 
0.800654 0.0742953 0.239884 
0.770647 0.464927 0.853735 
0.938067 0.944784 0.226107 
0.853585 0.0865414 0.836986 
0.243045 0.925394 0.364956 
0.861195 0.882567 0.544642 
0.324754 0.046741 0.357661 
0.725295 0.132826 0.269296 
0.420347 0.0984117 0.807351 
0.958399 0.484235 0.279823 
0.320823 0.40653 0.551773 
0.651871 0.945266 0.804762 
0.321178 0.684207 0.214638 
0.129966 0.848059 0.918657 
0.879415 0.00857713 0.136724 
0.743149 0.228378 0.68193 
0.0361781 0.0796953 0.152569 
0.198154 0.815806 0.11145 
0.326446 0.955626 0.795743 
0.173818 0.881227 0.722996 
0.406932 0.934634 0.945411 
0.260762 0.055875 0.988395 
0.427496 0.669421 0.169059 
0.98957 0.415884 0.589173 
0.792085 0.449955 0.570963 
0.37619 0.118469 0.325102 
0.884395 0.38045 0.323144 
0.514811 0.180571 0.45013 
0.0756405 0.402672 0.735269 
0.787563 0.10796 0.559688 
0.386492 0.281759 0.212129 
0.736943 0.512495 0.442485 
0.0424522 0.272346 0.252004 
0.0609118 0.0974387 0.0364263 
0.341609 0.721818 0.256428 
0.042203 0.945365 0.292364 
0.245897 0.844106 0.851562 
0.512419 0.410456 0.850965 
0.411691 0.811458 0.163531 
0.678063 0.596599 0.477021 
0.49274 0.663247 0.544825 
0.299728 0.894943 0.672103 
0.978132 0.819865 0.115997 
0.317198 0.859218 0.300524 
0.0701829 0.716378 0.666619 
0.552317 0.314331 0.915129 
0.6618 0.734638 0.451626 
0.0980107 0.523433 0.2585 
0.840106 0.714135 0.723858 
0.915928 0.980846 0.641725 
0.0227401 0.360914 0.960825 
0.516722 0.452907 0.0669422 
0.325491 0.350466 0.173376 
0.886064 0.756001 0.56143 
0.56457 0.334548 0.926159 
0.546025 0.940718 0.730083 
0.914035 0.91346 0.254449 
0.305552 0.543272 0.509669 
0.168563 0.424358 0.0290873 
0.355298 0.870001 0.0223272 
0.303951 0.622759 0.000997897 
0.401157 0.397958 0.77734 
0.0824166 0.49844 0.24889 
0.00738193 0.804281 0.759247 
0.316957 0.0685173 0.558488 
0.734271 0.379235 0.666971 
0.588711 0.52953 0.878782 
0.506922 0.13249 0.232643 
0.203453 0.126931 0.930506 
0.440658 0.269392 0.650429 
0.478051 0.0144461 0.784214 
0.575267 0.393677 0.184662 
0.564881 0.727327 0.280034 
0.13426 0.285258 0.503203 
0.451902 0.182579 0.0283576 
0.526937 0.906402 0.695983 
0.0182768 0.845816 0.910402 
0.850073 0.906816 0.790241 
0.580103 0.368452 0.989787 
0.62265 0.827818 0.363062 
0.728011 0.100506 0.0509376 
0.401073 0.948002 0.0783494 
0.938081 0.923345 0.0973355 
0.27391 0.767438 0.139443 
0.929711 0.323282 0.572293 
0.524222 0.994694 0.250165 
0.548743 0.0409727 0.307153 
0.474162 0.0805965 0.216124 
0.571377 0.483144 0.756469 
0.190518 0.334889 0.294676 
0.754053 0.872236 0.446937 
0.831504 0.96659 0.315998 
0.196682 0.336109 0.246517 
0.454119 0.506064 0.949315 
0.14131 0.304026 0.552367 
0.577969 0.49651 0.777342 
0.195459 0.176678 0.300939 
0.215529 0.584729 0.56861 
0.149099 0.777099 0.320709 
0.930357 0.695766 0.801379 
0.546378 0.0658612 0.477766 
0.273842 0.343164 0.594401 
0.477937 0.518009 0.806622 
0.177647 0.806287 0.238899 
0.176809 0.910769 0.873328 
0.0430492 0.398343 0.0026157 
0.430607 0.560101 0.485144 
0.869953 0.85342 0.290942 
0.0648739 0.770763 0.0407133 
0.307412 0.478053 0.101608 
0.307175 0.928574 0.80687 
0.484057 0.642511 0.498546 
0.208681 0.765174 0.71291 
0.390896 0.929188 0.0570649 
0.979697 0.364598 0.370313 
0.940498 0.310173 0.396551 
0.587756 0.957574 0.455639 
0.115665 0.593242 0.518466 
0.771616 0.9635 0.836454 
0.347222 0.555245 0.206476 
0.241651 0.591623 0.374875 
0.924643 0.173984 0.722116 
0.766843 0.102011 0.710483 
0.344797 0.674437 0.943447 
0.590748 0.0534644 0.00405168 
0.54313 0.222317 0.44573 
0.673523 0.0295719 0.115724 
0.428196 0.52766 0.312198 
0.124246 0.935695 0.495957 
0.554492 0.863336 0.189587 
0.367499 0.498706 0.684747 
0.620128 0.558046 0.767125 
0.580335 0.577889 0.244317 
0.264902 0.390561 0.959249 
0.240449 0.809452 0.69267 
0.870947 0.991656 0.111411 
0.743564 0.45869 0.0600594 
0.23215 0.852363 0.0248322 
0.477725 0.642862 0.557646 
0.560114 0.341873 0.0102074 
0.984388 0.814462 0.0272789 
0.833515 0.755581 0.0318496 
0.390867 0.058558 0.833541 
0.474227 0.343487 0.792882 
0.665907 0.859506 0.163876 
0.2477 0.011319 0.838614 
0.929813 0.0313526 0.819796 
0.636605 0.441461 0.919323 
0.542791 0.982835 0.0118895 
0.225824 0.247936 0.455202 
0.499793 0.901935 0.913477 
0.363447 0.95939 0.485318 
0.277397 0.296515 0.282519 
0.0264822 0.61622 0.458982 
0.207909 0.116615 0.828513 
0.921544 0.0726459 0.14198 
0.198064 0.910567 0.68083 
0.88987 0.211756 0.261702 
0.664408 0.631133 0.807125 
0.162555 0.711207 0.804245 
0.424607 0.309435 0.0351459 
0.425964 0.23947 0.603144 
0.463638 0.353529 0.948435 
0.50885 0.517181 0.523436 
0.485989 0.205006 0.856136 
0.291766 0.0453722 0.64634 
0.46969 0.00107996 0.779271 
0.665909 0.982009 0.898878 
0.555185 0.241207 0.45058 
0.532616 0.140482 0.0493451 
0.031733 0.746291 0.192152 
0.436288 0.888363 0.403583 
0.426234 0.925155 0.714826 
0.962562 0.34194 0.388582 
0.254032 0.0269591 0.875464 
0.0101494 0.181724 0.998998 
0.358476 0.15987 0.732937 
0.95879 0.156309 0.308739 
0.445657 0.895289 0.360825 
0.107347 0.396656 0.413813 
0.912979 0.753556 0.304522 
0.0451263 0.530063 0.774239 
0.874873 0.281082 0.812636 
0.34608 0.762759 0.46183 
0.906152 0.280436 0.527253 
0.63959 0.0922626 0.797265 
0.953227 0.543977 0.684817 
0.213112 0.115317 0.7739 
0.605543 0.66816 0.559077 
0.341019 0.0144192 0.0173481 
0.974316 0.689763 0.369734 
0.0105393 0.735628 0.318914 
0.292832 0.886765 0.685106 
0.129749 0.612544 0.507523 
0.532242 0.625749 0.964314 
0.154141 0.246023 0.088868 
0.319003 0.114204 0.8142 
0.857365 0.816387 0.18204 
0.74476 0.830197 0.278341 
0.198274 0.684574 0.32298 
0.776709 0.753437 0.53024 
0.400504 0.630864 0.180647 
0.406106 0.810818 0.209951 
0.962341 0.884491 0.645874 
0.914824 0.676083 0.82308 
0.853732 0.714668 0.604422 
0.194521 0.727332 0.613301 
0.133818 0.283198 0.494826 
0.420178 0.0676334 0.624195 
0.136471 0.201071 0.978182 
0.059454 0.553087 0.783438 
0.722841 0.286108 0.211076 
0.691485 0.24923 0.272012 
0.389003 0.885912 0.814445 
0.913458 0.150745 0.683345 
0.743364 0.310078 0.170192 
0.230456 0.851005 0.0319281 
0.532521 0.907775 0.653958 
0.753775 0.637026 0.0381833 
0.495867 0.631553 0.326512 
0.275099 0.711985 0.79602 
0.368255 0.0453464 0.957786 
0.338599 0.411517 0.421716 
0.82664 0.164399 0.546633 
0.800209 0.881553 0.0874379 
0.590652 0.756973 0.225965 
0.543039 0.224545 0.459921 
0.738618 0.292423 0.106975 
0.0100413 0.0974762 0.494486 
0.0896274 0.087394 0.717718 
0.519762 0.659108 0.276793 
0.728786 0.881578 0.730396 
0.448178 0.115499 0.659392 
0.916867 0.566672 0.148229 
0.789322 0.401872 0.307332 
0.227141 0.596859 0.536884 
0.849575 0.26549 0.946769 
0.291204 0.226304 0.736987 
0.385186 0.678231 0.602718 
0.512224 0.648885 0.283295 
0.859803 0.609163 0.916752 
0.0180481 0.85752 0.982685 
0.178432 0.226426 0.752674 
0.478205 0.0951688 0.267165 
0.746473 0.0743485 0.727837 
0.697884 0.636774 0.539686 
0.507151 0.18573 0.550018 
0.628539 0.821072 0.269583 
0.227848 0.940838 0.594396 
0.0988304 0.243421 0.571053 
0.235528 0.273692 0.522401 
